frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
0,1,1,0.6114666666666602,0.9720437332567322,0.7544952167729493
1,0,1,0.5812713344903672,0.9595307116116056,0.2552563183985412
2,0,1,0.36536246106357206,0.964617530030652,-0.13699317841074954
3,0,1,0.40186666666666526,0.9587857558268563,0.27274742264015805
4,0,1,0.40426666666658573,0.9665012054441735,0.5614054420980984
5,0,1,0.4018666666664804,0.9684188706775231,0.9327996653247477
6,0,1,0.41195076779478135,0.9626020902247938,0.3634556866121648
7,0,1,0.5211274940738043,0.9630398605414519,0.07883718450144424
8,0,1,0.4009806290582373,0.9502689726952612,-0.6304005150292304
9,0,1,0.41528487688232174,0.9448688557103806,-0.7346836167743203
10,0,1,0.4018666666666536,0.962427283333882,-0.29706281604215
11,0,1,0.2808810030785017,0.9578340707913983,0.503713628034249
12,0,1,0.2316821938667083,0.9543479576362084,1.1601759863188281
13,0,1,0.36334155577360666,0.9600969755901072,1.5835028593987786
14,0,1,0.39502458896684944,0.9587745754397428,0.8863514432736169
15,0,1,0.4266273409240467,0.9519578708273854,0.5362962859932027
16,0,1,0.1640065770430435,0.9565313661614991,0.7595512973856576
17,0,1,0.3375888777847416,0.9543419127662728,0.3663207037358997
18,0,1,0.4496732799114201,0.9519750779761216,0.2789644474771065
19,0,1,0.4489969126395178,0.9501544317158488,-0.053062759766901765
20,0,1,0.4045953013815628,0.9503690322412186,0.037834318864833155
21,0,1,0.4197839208790455,0.9460120190031275,-0.1192728161639825
22,0,1,0.40730530204360915,0.9475723735904907,-5.410159854681328
23,0,1,0.5710716478934682,0.9456172079696774,-4.056982611277388
24,0,1,0.41146666666665277,0.9467971975503213,-2.9493468610930482
25,0,1,0.40906666666664493,0.9455593194986426,-1.6341938362179496
26,0,1,0.4042666666665779,0.9529087807338007,-1.069719922917358
27,0,1,0.4107828271148533,0.883525190846298,-4.1169496536120525
28,0,1,0.4042666666665304,0.9274622380111881,-2.4658595542342847
29,0,1,0.4104391139240378,0.925086456977565,-2.04398799324454
30,0,1,0.40426666666660055,0.9373092052506705,-1.0162537656606976
31,0,1,0.4235423324803031,0.9226961087356557,-7.813388442634898
32,0,1,0.41413818181817774,0.9025292659451858,-17.282915323663534
33,0,1,0.0,0.928583383508587,-17.28869967471687
34,0,1,0.4011295717657494,0.9114459655927017,-11.122302087573157
35,0,1,0.4018666666661757,0.9166164519952429,-6.927563292484411
36,0,1,0.4085103341103341,0.9273064347633139,-3.942913988271875
37,0,1,0.41240000000000004,0.9182279848179977,-2.7064636709173073
38,0,1,0.4130801446636911,0.8969430265008209,-2.2367678027582985
39,0,1,0.41852391350229395,0.8938667045379797,-1.415432048541186
40,0,1,0.4117000796977537,0.8842129394321435,-1.0548022039605118
41,0,1,0.0,0.9077601739215433,-1.0622355239315349
42,0,1,0.3541155762620698,0.9072634867115241,-1.3855571288774027
43,0,1,0.40666666666665274,0.8990787656228988,-0.9122044713254577
44,0,1,0.4196748251440164,0.9347632828891208,0.46965507315071925
45,0,1,0.2484468857140925,0.912078843490376,0.07624591201879627
46,0,1,0.33577160115355437,0.9311744218282145,-0.2706558712015332
47,0,1,0.4154036395512669,0.9066788340487155,-0.21056002454032413
48,0,1,0.24161777406661547,0.9388803468437495,-0.2745191790984877
49,0,1,0.43400154772562943,0.9208204728257152,-0.2306392208490362
50,0,1,0.4209604146396398,0.9331102081382288,-0.24412046383943445
51,0,1,0.0,0.9436509177305553,-0.24929332505552734
52,0,1,0.23954948041368934,0.9533991159449029,-0.9399511860102766
53,0,1,0.22836493859917084,0.943823218670412,-0.9423173142697655
54,0,1,0.2327641011624623,0.9626770968068091,-0.6505677615362274
55,0,1,0.26544111619153793,0.9588212491574533,-0.595056598176203
56,0,1,0.34049329512441134,0.9606885502230704,-5.373977796263992
57,0,1,0.23632804028698273,0.9185684221190109,-4.170972489359673
58,0,1,0.45424958134012133,0.9537229964344851,-2.2391671971714597
59,0,1,0.4393002080037245,0.9603175698159634,-1.2045787024899743
60,0,1,0.41580478857518177,0.9515222224319362,-1.1825352420680777
61,0,1,0.1839285013418862,0.9449851081807561,9.614266546465995
62,0,1,0.4152557580329255,0.947181907389934,-3.374382852905008
63,0,1,0.43204626675353147,0.9449144507328062,-2.1058095841198963
64,0,1,0.4423892693329893,0.9396008770924557,-0.7225202416488178
65,0,1,0.4596282621483595,0.7800295702629365,-0.14430220362873694
66,0,1,0.4355558503157736,0.7798501438749185,-0.008771036966444821
67,0,1,0.42275232517413314,0.7720353959407092,0.7416023616084392
68,0,1,0.42878708759967366,0.8175263567350595,0.8514744116229601
69,0,1,0.42312775091319954,0.7813940667067846,0.6730055755519478
70,0,1,0.4138666666666625,0.7713270170458717,0.4838940631782003
71,1,1,0.6129142377258563,0.8256928406683991,0.7481285257443876
72,0,1,0.404266666666554,0.8713459390107541,0.40844770404026376
73,0,1,0.40186666666655146,0.9101039952369697,0.7472069581034183
74,0,1,0.41612182363670724,0.9271449076272948,-0.741526757360944
75,0,1,0.41279198283419116,0.9454672320897445,-0.7882274672148307
76,0,1,0.40906666666665686,0.9483008098601893,-0.1746969010711095
77,0,1,0.4162666666666441,0.9645780963640846,0.3722381977680358
78,0,1,0.41697658128388104,0.9672639934009075,1.0191637869011823
79,0,1,0.41386666666666383,0.9694631588127448,1.2075943538846707
80,0,1,0.4210666666666605,0.9696507253702791,1.3396871064742997
81,0,1,0.41545004629338933,0.9710222417432027,0.854540533276242
82,0,1,0.4491706027476789,0.96548623306173,0.6246663945477052
83,0,1,0.37447285119551255,0.9685058872035773,0.3936351684357508
84,0,1,0.37609853424793527,0.9656429841430161,0.058668253860879434
85,0,1,0.4279553311701041,0.9506744821629923,-0.1956357428593841
86,0,1,0.39810739528577715,0.9565018703170154,-0.4816035057591655
87,0,1,0.3250970950259811,0.9561178580522303,-0.7596283475374785
88,0,1,0.40758858689830224,0.9561934080121084,-0.953972436701283
89,0,1,0.37147955752024675,0.9586052235594952,-1.0776028454157405
90,0,1,0.41504348649613576,0.9578416419385366,-1.1662419189819528
91,0,1,0.4284089016424159,0.9632046657875566,-1.2226163861145491
92,0,1,0.5274414044745335,0.9648437189392024,-1.2301053955018653
93,0,1,0.35196148573751673,0.9677201745123079,-0.8143840620891056
94,0,1,0.4042666666665304,0.9688497476942581,-0.4501208436682616
95,0,1,0.4065096774193549,0.961837792795287,0.5254678798904459
96,0,1,0.4090666666666453,0.9651146397619212,0.7748387161020385
97,0,1,0.2456421113421041,0.9704664508275027,0.4182549624553754
98,0,1,0.343196153290066,0.9678503713036748,-0.051547725290660054
99,0,1,0.4330029698418353,0.9698106132597845,0.20884108774511084
100,0,1,0.24391951330093348,0.9712140500560171,-0.1481153501714033
101,0,1,0.2958810307022517,0.967893500796949,-0.29895544886071707
102,0,1,0.4185897282629292,0.9703597890437717,0.16134304514533293
103,0,1,0.41626666666664625,0.9695265373800265,0.4584349307345173
104,0,1,0.39171175573391603,0.9727170056850915,1.3205093670426675
105,0,1,0.41748010678345016,0.9720301494587187,0.6066660780754473
106,0,1,0.31828847228372004,0.9752551893183099,0.2608574546969834
107,0,1,0.22803926267261138,0.9754321465407053,0.012305681429742307
108,0,1,0.30520116524085456,0.9770378976495567,-0.2881003385984707
109,0,1,0.3613367836848828,0.9783237701042113,-0.6304968409383267
110,0,1,0.2199842935257673,0.9784317096727437,-0.2706047967794248
111,0,1,0.183046278990831,0.9764570964606263,2.6123625129551225
112,0,1,0.20724881263934547,0.9819452195251182,1.818734369698632
113,0,1,0.30631950175467937,0.9792939052511148,1.2493366863446225
