frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
0,1,0,0.7830122235058428,0.493078649497342,201.71164835053838
1,1,0,0.7830122235058428,0.493078649497342,201.71164835053779
2,1,0,0.7357330946813224,0.33647989755600055,84.34205210492505
3,0,0,0.5442345942645469,0.29691601900183084,165.69856943732765
4,1,0,0.6393736194824734,0.30699658481633507,272.41313358248107
5,1,0,0.6280396447997942,0.30285993989866233,248.95009531864432
6,1,0,0.644465303260656,0.3102213631786134,216.94114331914946
7,1,0,0.6405766276903243,0.2886196711922685,360.5531040960974
8,1,0,0.8389331903553974,0.28776952409268225,340.7327700943178
9,1,0,0.6399090278507822,0.29767383254094165,429.6541085035833
10,1,0,0.6434531743639986,0.2795497955367167,347.74238956042984
11,1,0,0.6464642097680894,0.2818411022211026,394.57664854117746
12,1,0,0.6788250863085767,0.2754683476454305,300.14255662388166
13,1,0,0.6541633924452837,0.2809044756518821,345.25521273832544
14,1,0,0.7172879817267608,0.2817400105847808,180.98364137994565
15,1,0,0.681429038821693,0.4159117526663411,119.327389182097
16,1,0,0.7052485681719295,0.4170096900085894,80.21253712946006
17,1,0,0.6922746107473237,0.2823336293969396,67.39132120626857
18,0,0,0.0,0.2800126463734079,14.389887602824508
19,0,0,0.0,0.29108663975837823,-112.2156285269401
20,0,0,0.0,0.25175738394585756,-114.38629495947102
21,0,0,0.0,0.23695957863950665,104.74127005960159
22,0,0,0.0,0.2603460766916445,88.33333261108216
23,0,0,0.0,0.27348197664546176,143.77592146698603
24,0,0,0.0,0.4066666666666481,101.34043797771724
25,0,0,0.0,0.4177231382706315,59.69555733494162
26,0,0,0.0,0.4090666666665891,42.4255116590073
27,0,0,0.0,0.322694821428784,352.2236880280181
28,0,0,0.0,0.0,352.2236880280181
29,0,0,0.0,0.0,352.2236880280181
30,0,0,0.0,0.0,352.2236880280181
31,0,0,0.0,0.0,352.2236880280181
32,0,0,0.0,0.0,352.2236880280181
33,0,0,0.0,0.0,352.2236880280181
34,0,0,0.0,0.0,352.2236880280181
35,0,0,0.0,0.0,352.2236880280181
36,0,0,0.0,0.0,352.2236880280181
37,0,0,0.0,0.0,352.2236880280181
38,0,0,0.0,0.0,352.2236880280181
39,0,0,0.0,0.0,352.2236880280181
40,0,0,0.0,0.4032,247.43742131211457
41,0,0,0.0,0.0,247.43742131211457
42,0,1,0.0,0.7121149234190031,173.46976470968505
43,0,0,0.0,0.4018666666665462,122.29738535604787
44,0,0,0.0,0.4018666666666181,86.4743412837028
45,0,0,0.0,0.40369753160746547,60.73173530317108
46,0,0,0.0,0.0,60.73173530317108
47,0,0,0.0,0.0,60.73173530317108
48,0,0,0.0,0.0,60.73173530317108
49,0,0,0.0,0.0,60.73173530317108
50,0,0,0.0,0.0,60.73173530317108
51,0,0,0.0,0.0,60.73173530317108
52,0,0,0.0,0.0,60.73173530317108
53,0,0,0.0,0.0,60.73173530317108
54,0,0,0.0,0.0,60.73173530317108
55,0,0,0.0,0.0,60.73173530317108
56,0,0,0.0,0.0,60.73173530317108
57,0,0,0.0,0.0,60.73173530317108
58,0,0,0.0,0.0,60.73173530317108
59,0,0,0.0,0.4096,43.39305394540546
60,0,0,0.0,0.40186666666641935,31.256373512537618
61,0,0,0.0,0.0,31.256373512537618
62,0,0,0.0,0.0,31.256373512537618
63,0,0,0.0,0.0,31.256373512537618
64,0,0,0.0,0.0,31.256373512537618
65,0,0,0.0,0.0,31.256373512537618
66,0,0,0.0,0.0,31.256373512537618
67,0,0,0.0,0.0,31.256373512537618
68,0,0,0.0,0.0,31.256373512537618
69,0,0,0.0,0.0,31.256373512537618
70,0,0,0.0,0.0,31.256373512537618
71,0,0,0.0,0.0,31.256373512537618
72,0,0,0.0,0.0,31.256373512537618
73,0,0,0.0,0.0,31.256373512537618
74,0,0,0.0,0.0,31.256373512537618
75,0,0,0.0,0.0,31.256373512537618
76,0,0,0.0,0.4042666666660443,22.785275752791755
77,0,0,0.0,0.40186666666666565,16.854714548288737
78,0,0,0.0,0.0,16.854714548288737
79,0,0,0.0,0.0,16.854714548288737
80,0,0,0.0,0.0,16.854714548288737
81,0,0,0.0,0.0,16.854714548288737
82,0,0,0.0,0.0,16.854714548288737
83,0,0,0.0,0.0,16.854714548288737
84,0,0,0.0,0.0,16.854714548288737
85,0,0,0.0,0.0,16.854714548288737
86,0,0,0.0,0.0,16.854714548288737
87,0,0,0.0,0.0,16.854714548288737
88,0,0,0.0,0.0,16.854714548288737
89,0,0,0.0,0.4032,12.694204151346327
90,0,0,0.0,0.4066666666665878,9.779071562507049
91,0,0,0.0,0.0,9.779071562507049
92,0,0,0.0,0.40186666666623466,7.734514351852239
93,0,0,0.0,0.0,7.734514351852239
94,0,0,0.0,0.0,7.734514351852239
95,0,0,0.0,0.0,7.734514351852239
96,0,0,0.0,0.0,7.734514351852239
97,0,0,0.0,0.0,7.734514351852239
98,0,0,0.0,0.0,7.734514351852239
99,0,0,0.0,0.0,7.734514351852239
100,0,0,0.0,0.0,7.734514351852239
101,0,0,0.0,0.0,7.734514351852239
102,0,0,0.0,0.4042666666665508,6.269231551328892
103,0,0,0.0,0.0,6.269231551328892
104,0,0,0.0,0.0,6.269231551328892
105,0,0,0.0,0.0,6.269231551328892
106,0,0,0.0,0.0,6.269231551328892
107,0,0,0.0,0.40186666666654874,5.226090777834387
108,0,0,0.0,0.0,5.226090777834387
109,0,0,0.0,0.0,5.226090777834387
110,0,0,0.0,0.0,5.226090777834387
111,0,0,0.0,0.0,5.226090777834387
112,0,0,0.0,0.0,5.226090777834387
113,0,0,0.0,0.0,5.226090777834387
114,1,1,0.6947994983128213,0.7258963780389681,11.527541184439178
115,1,1,0.6969925851447534,0.724722001399502,15.605461721221598
116,1,1,0.6881031613823554,0.7244174373509664,18.222952868997414
117,1,1,0.7055736209932755,0.7263282050199653,20.44940242935496
118,1,1,0.7063545583122859,0.7228578613212939,22.894933681268906
119,1,1,0.7615006009700782,0.7262762827732737,25.326207174189843
120,1,1,0.7508374873589583,0.7169917317025885,24.376547578270344
121,1,1,0.6037585655515136,0.9013254414963385,25.26707980976554
122,0,0,0.0,0.0,25.26707980976554
123,0,0,0.0,0.0,25.26707980976554
124,1,1,0.670825225883974,0.7213077628897495,27.095327718967845
125,1,1,0.7042411787049264,0.7188804036918868,28.51778408609891
126,1,1,0.7019858449683526,0.7164589555770493,28.98244591346295
127,1,1,0.7113663639570672,0.786062368931706,28.712456229493302
128,1,1,0.7395912749363275,0.7697346614046446,28.460633758393833
129,1,1,0.7002006005308533,0.8124223879109366,28.629978951070672
130,1,1,0.7038161157445271,0.7113299067604958,29.11759423834454
131,1,1,0.7073203253321743,0.7695297922796472,29.746943858009168
132,1,1,0.6961654015082914,0.7966187979226099,30.05174918848948
133,1,1,0.6953639972216552,0.7944781345443874,30.637590190968375
134,1,1,0.6831633187517349,0.8835543195270898,30.0402104467191
135,1,1,0.7417804676312252,0.8172990676757721,32.83996536483932
136,1,1,0.628438706853338,0.7756411921463087,37.46532013913553
137,0,1,0.42374387026978133,0.775690102111925,35.526590740489866
138,1,1,0.6735777193873476,0.6974550328701056,33.30166914477572
139,1,1,0.6639225088201721,0.6953830901387679,32.44046683272168
140,1,1,0.6615695759432545,0.7069098183089368,33.8252625580729
141,1,1,0.7264713234174498,0.7064022482308789,37.031138797950156
142,1,1,0.7247062100987582,0.8452087579215248,38.25189040033332
143,1,1,0.7281398693912112,0.7707000604350186,38.601455867283285
144,1,1,0.6860644610570146,0.7000338230469652,35.9673460055004
145,1,1,0.6892307440235415,0.6998191090014332,33.826930269360254
146,1,1,0.6937208298611468,0.7742761611665647,32.59587543701263
147,1,1,0.6920343681554519,0.7918699353333721,31.71811863852467
148,1,1,0.6930614435435039,0.8291885331684059,31.18778744246827
