frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
0,0,1,0.0,0.607715502594572,0.0
1,0,0,0.0,0.5886235230190904,0.0
2,0,0,0.0,0.5581365255397714,0.0
3,0,0,0.0,0.0,0.0
4,0,0,0.0,0.0,0.0
5,0,1,0.0,0.601666343057814,0.0
6,0,0,0.0,0.5165771723489611,0.0
7,0,0,0.0,0.45111075110823184,0.0
8,0,0,0.0,0.42262267355543676,0.0
9,0,1,0.0,0.7147196266824442,0.0
10,0,1,0.0,0.7503160026567139,0.0
11,1,0,0.6223976788418604,0.5808823000979235,1.2879108876082141
12,0,0,0.0,0.0,1.2879108876082141
13,0,0,0.0,0.0,1.2879108876082141
14,0,0,0.0,0.0,1.2879108876082141
15,0,0,0.0,0.0,1.2879108876082141
16,0,0,0.0,0.0,1.2879108876082141
17,0,0,0.0,0.40186666666662585,2.168435775110274
18,0,0,0.0,0.0,2.168435775110274
19,0,0,0.0,0.0,2.168435775110274
20,0,0,0.0,0.0,2.168435775110274
21,0,0,0.0,0.0,2.168435775110274
22,0,0,0.0,0.0,2.168435775110274
23,0,0,0.0,0.0,2.168435775110274
24,0,0,0.40776947099065236,0.0,1.626885828778509
25,0,0,0.40666666666656104,0.0,1.1519812295533447
26,0,0,0.0,0.0,1.1519812295533447
27,0,0,0.4018666666666123,0.0,0.6736622895450085
28,0,0,0.0,0.0,0.6736622895450085
29,0,0,0.0,0.0,0.6736622895450085
30,0,0,0.0,0.0,0.6736622895450085
31,0,0,0.0,0.0,0.6736622895450085
32,0,0,0.40845458963148074,0.0,0.4718427523726565
33,0,0,0.42605205807865487,0.0,-1.983818420649246
34,0,0,0.0,0.0,-1.983818420649246
35,0,0,0.0,0.0,-1.983818420649246
36,0,0,0.4971215263046205,0.0,-1.0880531177653383
37,0,0,0.42935192934467714,0.0,-0.41440024768597533
38,1,0,0.630614997490115,0.0,-0.0469415009673883
39,0,0,0.4233171748954585,0.0,0.24260679569869767
40,0,0,0.4042666666666003,0.0,-0.012056945908511743
41,0,0,0.42452029780498557,0.0,0.23569656995934257
42,0,0,0.3754932275486133,0.0,0.15437017838636044
43,0,0,0.40650967741935484,0.0,0.31638461812041496
44,0,0,0.0,0.0,0.31638461812041496
45,0,0,0.3994666666648688,0.0,0.5034089539227871
46,0,0,0.0,0.0,0.5034089539227871
47,0,0,0.40186666666661586,0.0,0.5035045586083309
48,0,0,0.0,0.0,0.5035045586083309
49,0,0,0.0,0.0,0.5035045586083309
50,0,0,0.40424252998909493,0.0,0.5648847612904515
51,0,0,0.44808005695536685,0.0,0.720290090706346
52,0,0,0.40186666666665977,0.0,0.7139927848999758
53,0,0,0.41710597192632776,0.0,0.6208605866110224
54,0,0,0.4018666666665381,0.0,0.5254635609369773
55,0,0,0.0,0.0,0.5254635609369773
56,0,0,0.40186666666656456,0.0,0.19704277152278707
57,0,0,0.0,0.3966222222218077,-0.1752826640015911
58,0,0,0.0,0.0,-0.1752826640015911
59,0,0,0.40186666666642706,0.4080719259038872,-0.1064877794843727
60,0,0,0.46340847619032416,0.5479818308573328,-0.49769419438646834
61,0,0,0.40186666666658855,0.44016641840641657,-0.5580024680537861
62,0,0,0.0,0.5090730864305915,-0.6387458892850043
63,0,0,0.0,0.4061030166692159,-0.769572458565918
64,0,0,0.0,0.0,-0.769572458565918
65,1,0,0.6073544871026563,0.0,-0.6922861552739332
66,0,0,0.0,0.39946666666486896,-0.6233314863574925
67,0,0,0.0,0.0,-0.6233314863574925
68,0,0,0.0,0.0,-0.6233314863574925
69,0,0,0.0,0.46159269310312195,-0.6028233291189454
70,0,1,0.0,0.6491839693663741,-0.6019309142056449
71,0,0,0.0,0.0,-0.6019309142056449
72,0,0,0.0,0.4425208021676073,-2.6290626772405443
73,0,0,0.0,0.41777168602010506,-1.7203751442463355
74,0,0,0.0,0.0,-1.7203751442463355
75,0,0,0.0,0.0,-1.7203751442463355
76,0,1,0.0,0.7143034233282574,-1.5817428094781167
77,0,1,0.0,0.7144226699583556,-1.4845869894236683
78,0,1,0.0,0.7154968273356503,-1.4166623875164217
79,0,0,0.0,0.0,-1.4166623875164217
80,0,0,0.0,0.0,-1.4166623875164217
81,0,0,0.4079880149812734,0.0,-1.2907594602516996
82,0,0,0.0,0.0,-1.2907594602516996
83,0,0,0.40186666666661014,0.0,-1.3237920182438225
84,0,0,0.0,0.0,-1.3237920182438225
85,0,0,0.40186666666656057,0.0,-1.4943862434853126
86,0,0,0.0,0.0,-1.4943862434853126
87,0,0,0.0,0.0,-1.4943862434853126
88,0,0,0.0,0.0,-1.4943862434853126
89,0,0,0.401866666666639,0.0,-1.462366480423921
90,0,0,0.0,0.0,-1.462366480423921
91,0,0,0.4018666666665761,0.0,-1.5041740725813304
92,0,0,0.439881385930993,0.0,-1.7100958464627503
93,0,0,0.5049853011904315,0.0,-2.012524905385607
94,0,0,0.401866666666573,0.0,-2.0169349765456857
95,0,0,0.4018666666666617,0.0,-2.0002005937534806
96,0,0,0.0,0.0,-2.0002005937534806
97,0,0,0.0,0.0,-2.0002005937534806
98,0,0,0.4260351987841515,0.0,-1.857971947482525
99,0,0,0.0,0.0,-1.857971947482525
100,0,0,0.0,0.0,-1.857971947482525
101,0,0,0.0,0.0,-1.857971947482525
102,0,0,0.0,0.0,-1.857971947482525
103,0,0,0.0,0.0,-1.857971947482525
104,0,0,0.0,0.0,-1.857971947482525
105,0,0,0.0,0.0,-1.857971947482525
106,0,0,0.0,0.0,-1.857971947482525
