frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
0,1,1,0.8845542956626953,0.8952657873136294,-0.1424133873080364
1,1,1,0.8381566176318361,0.7363237404034845,-0.14118483247051733
2,1,1,0.8644177580296339,0.6182310057196924,-0.14092495866108048
3,0,1,0.5675970389898448,0.7710372773563381,-0.14092495866108048
4,0,1,0.521209215573971,0.8845418083898853,-0.1420392876367732
5,0,1,0.5340818924128306,0.776244620605228,-0.1420392876367732
6,0,1,0.5074789795502505,0.8912554538254873,-0.1427903411444677
7,0,1,0.560824020462971,0.6057631581794323,-0.1427903411444677
8,0,1,0.5847806174659611,0.8192932142172474,-0.14285020481304705
9,1,1,0.6138759795518695,0.8683484725641488,-0.14198315646642415
10,1,0,0.6074827605778801,0.5766251437003649,-0.14198315646642415
11,0,0,0.5974384560102046,0.5796128007806266,-0.14198315646642415
12,1,0,0.6658481621680271,0.5797986071971709,-0.14198315646642415
13,0,0,0.5816439542989766,0.5809125908730006,-0.14198315646642415
14,0,0,0.5799011993368504,0.5810171438473759,-0.14198315646642415
15,0,0,0.5722699075257964,0.5808263194521839,-0.14198315646642415
16,0,0,0.401023480739793,0.5822407592749935,-0.14198315646642415
17,1,0,0.7150582240569441,0.5811262908346024,-0.14198315646642415
18,0,0,0.504475940269223,0.5826115596409938,-0.14198315646642415
19,0,0,0.558424769651146,0.5821317172841067,-0.14198315646642415
20,0,0,0.5737367011209491,0.5837819778288351,-0.14198315646642415
21,1,0,0.6051240909964719,0.5833531072989107,-0.14198315646642415
22,1,0,0.8253770108679575,0.583453667255891,-0.13550202903704553
23,0,0,0.5930938994593167,0.5832041989077184,-0.13550202903704553
24,1,0,0.8003729664304804,0.5829212042425194,-0.13203613284960747
25,1,1,0.7177743962145691,0.6100838015507317,-0.13203613284960747
26,0,1,0.5717368399885525,0.6658965508182155,-0.13203613284960747
27,0,0,0.5632457732711855,0.5794739658481093,-0.13203613284960747
28,0,0,0.39382252454365363,0.5792212212208026,-0.13203613284960747
29,0,0,0.5454857252855424,0.5818328623331464,-0.13203613284960747
30,1,0,0.746005894038358,0.5783383885460165,-0.13203613284960747
31,0,0,0.5629900702396556,0.5783478231863233,-0.13203613284960747
32,0,0,0.5787442661898321,0.5792722669721629,-0.13203613284960747
33,1,0,0.8923047236515531,0.5823087533508944,-0.13082789983132667
34,1,0,0.6418942475641658,0.5821235386823915,-0.13082789983132667
35,0,0,0.5951819420761681,0.5835799114771756,-0.13082789983132667
36,0,0,0.5852243755981896,0.5832880190572174,-0.13082789983132667
37,1,0,0.6363145515306085,0.5831580340944698,-0.13082789983132667
38,0,0,0.5757385318668351,0.5831638603250361,-0.13082789983132667
39,0,0,0.5690332905359188,0.5822918793564613,-0.13082789983132667
40,0,0,0.4095290083133878,0.5817109105050833,-0.13082789983132667
41,0,0,0.5302916338806872,0.5830676440134392,-0.13082789983132667
42,1,0,0.6578204190453216,0.5815711662268583,-0.13082789983132667
43,0,0,0.41039773859892215,0.5815060005714459,-0.13082789983132667
44,0,0,0.575234187239501,0.5815888771603377,-0.13082789983132667
45,1,0,0.6358004780616401,0.5799898479876622,-0.13082789983132667
46,1,0,0.873984109197891,0.5816239601161126,-0.13058502324661458
47,1,0,0.8368267067367428,0.5813583745587474,-0.12945777621712742
48,1,0,0.7257903171058203,0.5803295878342909,-0.12945777621712742
49,1,0,0.8155595173200948,0.5811606298978947,-0.12589133813104864
50,0,0,0.5742586988832659,0.581281862219204,-0.12589133813104864
51,1,0,0.6606528485815284,0.5807226448768819,-0.12589133813104864
52,0,0,0.45560498438127095,0.5802294520438136,-0.12589133813104864
53,0,0,0.5243444580658038,0.5807103722982219,-0.12589133813104864
54,0,0,0.491623214703384,0.5806638297737838,-0.12589133813104864
55,0,0,0.5617224006197371,0.5798782795552442,-0.12589133813104864
56,0,0,0.5736913500677218,0.579854349046788,-0.12589133813104864
57,0,0,0.5965159459959463,0.5805815930039686,-0.12589133813104864
58,1,0,0.6077350523531835,0.5820945170522756,-0.12589133813104864
59,0,0,0.5994928418697374,0.5828085855008065,-0.12589133813104864
60,1,0,0.6889150442223492,0.5827956030185467,-0.12589133813104864
61,1,0,0.6408574444528504,0.582208655051291,-0.12589133813104864
62,0,0,0.5755102496233946,0.5817116158324493,-0.12589133813104864
63,0,0,0.5715448062172988,0.5827211100626895,-0.12589133813104864
