frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
0,0,1,0.5786211322212276,0.641097408021208,0.16594332971673195
1,0,0,0.3668232691710588,0.47176618080042265,-0.19078821484762895
2,0,0,0.47628515092391227,0.3062956355920626,-0.31018650189872876
3,1,0,0.6728680734490822,0.45897466736327963,-1.6491316334902866
4,0,0,0.5371390419910727,0.4930206167261221,-1.2365859659838287
5,0,0,0.4816671358128868,0.4835979372850199,-1.9758932825375137
6,0,0,0.5455690958116465,0.466195346470775,-2.335610141946172
7,0,0,0.39690702825919516,0.5228347454942016,-2.537287039844619
8,0,0,0.48496768506500554,0.485380880294952,-2.509935614742158
9,1,0,0.6516926265626568,0.16213037838545868,-1.708597887598381
10,0,0,0.349612697257699,0.3724225042898549,-1.2343516315323282
11,0,0,0.40186666666660165,0.43454491602640455,-0.8903072976980488
12,0,0,0.5558635355527686,0.3555663557998516,-0.6164297377125934
13,0,0,0.5802574805827769,0.413734901012786,-0.6217858483713893
14,0,0,0.5291368966140011,0.35038604669062834,-0.2935325832705159
15,0,0,0.5062486487382015,0.3700613258956542,-0.16373432143603206
16,0,0,0.5775855466431261,0.4326449525949907,-0.05266675021577539
17,0,0,0.4018666666666356,0.35759537941405684,0.03611594276059899
18,0,0,0.495462998325717,0.4312413249607635,0.1296267578975884
19,1,0,0.6564373457888881,0.3725262774111686,-0.36085027672979253
20,1,0,0.6611691854641117,0.38940449324559745,-0.18402264308273342
21,0,0,0.5556330378242809,0.3949928601978638,0.09474306735473671
22,0,0,0.47658906940812684,0.36147617848370206,0.010124967857073557
23,0,0,0.0,0.3456196990025163,-0.0009483336617597453
24,0,0,0.5651741010782254,0.3145841287213068,0.08666687852451238
25,0,0,0.41594469625626634,0.3538131760947688,-0.07771928692813244
26,0,0,0.4839273820441525,0.3719276665105292,-0.14750398708902854
27,0,0,0.4925888273320449,0.36809757599126625,-0.1781373205514694
28,0,0,0.5836220187407744,0.3387401492495987,-0.17866861709125534
29,0,0,0.40186666666663406,0.31676205917557204,0.1879431366286633
30,1,0,0.6691391833660864,0.402409581724925,0.050752498482009974
31,0,0,0.5745351131201317,0.3247236641558418,-0.20158154483644802
32,0,0,0.4666414932875271,0.3184589322191366,-0.24752532927003149
33,0,0,0.4151808422522579,0.45840992833489397,-0.6619040838458868
34,0,0,0.5168344601331967,0.3346352039745507,-0.4002593986256967
